0.0000000e+00	1.0297593e-04	7.9894584e-05	-1.6422933e-03
9.9840164e-03	4.5806402e-04	-6.3028163e-04	-1.2872042e-03
1.9981861e-02	-1.3173765e-03	7.9007086e-04	1.1984119e-03
2.9974699e-02	-9.6228847e-04	-2.7519354e-04	-1.6422933e-03
3.9975166e-02	1.0297593e-04	-2.7519354e-04	-1.2872042e-03
4.9972057e-02	-2.5211219e-04	7.9894584e-05	1.3314839e-04
5.9970617e-02	-1.3173765e-03	7.9007086e-04	-1.6422933e-03
6.9964647e-02	-9.6228847e-04	1.1451589e-03	-5.7702884e-04
7.9964161e-02	-2.5211219e-04	7.9894584e-05	-1.2872042e-03
8.9965582e-02	-1.3173765e-03	7.9007086e-04	4.8823562e-04
9.9963188e-02	-6.0720032e-04	4.3498271e-04	-1.9973805e-03
1.0996461e-01	-6.0720032e-04	7.9894584e-05	-1.9973805e-03
1.1995602e-01	-2.5211219e-04	7.9007086e-04	-1.2872042e-03
1.2995458e-01	-6.0720032e-04	1.5002470e-03	-5.7702884e-04
1.3994527e-01	-9.6228847e-04	7.9007086e-04	-1.2872042e-03
1.4994884e-01	1.0297593e-04	-1.3404579e-03	-9.3211606e-04
1.5994692e-01	-6.0720032e-04	7.9007086e-04	4.8823562e-04
1.6994095e-01	-6.0720032e-04	7.9894584e-05	-5.7702884e-04
1.7991042e-01	1.0297593e-04	7.9894584e-05	-1.2872042e-03
1.8991303e-01	1.0297593e-04	-6.3028163e-04	-2.2194069e-04
1.9993496e-01	-6.0720032e-04	7.9894584e-05	-2.2194069e-04
2.0991039e-01	-9.6228847e-04	-2.7519354e-04	-1.6422933e-03
2.1990132e-01	-6.0720032e-04	-9.8536978e-04	-1.2872042e-03
2.2990394e-01	-2.5211219e-04	7.9894584e-05	-9.3211606e-04
2.3990083e-01	-6.0720032e-04	-6.3028163e-04	-5.7702884e-04
2.4989390e-01	-9.6228847e-04	7.9894584e-05	-2.2194069e-04
2.5989652e-01	1.0297593e-04	-2.7519354e-04	-1.6422933e-03
